bld_key,unit_seq,ho_nm,flr_no,ho_nm_source_cd
10221100282288,1,본가구,1,implicit
102216495,1,본가구,1,implicit
102218434,1,본가구,1,implicit
1022114448,1,,,field
1022114448,2,,,field
1022114448,3,,,field
1022122192,1,본가구,1,implicit
1022133219,1,본가구,1,implicit
102216708,1,,,field
102216708,2,,,field
102216708,3,,,field
102216708,4,,,field
102216708,5,,,field
1022117768,1,본가구,1,implicit
1022131861,1,본가구,1,implicit
1022133381,1,,,field
1022133381,2,,,field
1022133381,3,,,field
1022133381,4,,,field
1022133381,5,,,field
1022119527,1,본가구,1,implicit
1022130070,1,,,field
1022130070,2,,,field
1022130070,3,,,field
1022130070,4,,,field
1022113469,1,,,field
1022113469,2,,,field
1022113469,3,,,field
1022133791,1,,,field
1022133791,2,,,field
1022133791,3,,,field
1022119044,1,,,field
1022119044,2,,,field
1022119044,3,,,field
1022119044,4,,,field
1022123735,1,본가구,1,implicit
1022117851,1,,,field
1022117851,2,,,field
1022117851,3,,,field
1022115028,1,본가구,1,implicit
1022118903,1,본가구,1,implicit
1022128250,1,본가구,1,implicit
1022111326,1,본가구,1,implicit
1022129984,1,본가구,1,implicit
1022114273,1,본가구,1,implicit
1022112725,1,본가구,1,implicit
1022125702,1,,,field
1022125702,2,,,field
1022125702,3,,,field
1022122481,1,본가구,1,implicit
102216169,1,본가구,1,implicit
1022133842,1,본가구,1,implicit
1022127625,1,본가구,1,implicit
1022113104,1,,,field
1022113104,2,,,field
1022113104,3,,,field
1022113104,4,,,field
1022113104,5,,,field
1022124547,1,,,field
1022124547,2,,,field
1022124547,3,,,field
1022124547,4,,,field
1022124547,5,,,field
102218308,1,본가구,1,implicit
10221100263471,1,본가구,1,implicit
1022117922,1,,,field
1022117922,2,,,field
1022117922,3,,,field
1022117922,4,,,field
1022117922,5,,,field
102217099,1,,,field
102217099,2,,,field
102217099,3,,,field
102217099,4,,,field
1022130116,1,본가구,1,implicit
1022130002,1,,,field
1022130002,2,,,field
1022130002,3,,,field
1022130002,4,,,field
1022130002,5,,,field
1022130002,6,,,field
1022130002,7,,,field
1022130002,8,,,field
1022130002,9,,,field
1022130026,1,본가구,1,implicit
102218811,1,본가구,1,implicit
1022127191,1,,,field
1022127191,2,,,field
1022127191,3,,,field
1022127191,4,,,field
1022127191,5,,,field
1022121181,1,본가구,1,implicit
1022114514,1,본가구,1,implicit
1022131263,1,,,field
1022131263,2,,,field
1022131263,3,,,field
1022128603,1,본가구,1,implicit
1022110574,1,,,field
1022110574,2,,,field
1022110574,3,,,field
1022110574,4,,,field
1022130526,1,,,field
1022130526,2,,,field
1022130526,3,,,field
1022130526,4,,,field
10221100192224,1,본가구,1,implicit
102216310,1,,,field
102216310,2,,,field
102216310,3,,,field
102216310,4,,,field
102216310,5,,,field
1022110250,1,,,field
1022110250,2,,,field
1022110250,3,,,field
1022110250,4,,,field
1022110250,5,,,field
10221100270948,1,본가구,1,implicit
1022120744,1,,,field
1022120744,2,,,field
1022120744,3,,,field
1022120744,4,,,field
1022120744,5,,,field
1022120744,6,,,field
1022110258,1,본가구,1,implicit
1022132534,1,본가구,1,implicit
102219980,1,,,field
102219980,2,,,field
102219980,3,,,field
102219980,4,,,field
102219980,5,,,field
102219980,6,,,field
1022131978,1,1층201호,1,expos
1022131978,2,2층301호,2,expos
1022131978,3,지하B101호,1,expos
10221100262889,1,본가구,1,implicit
1022129373,1,,,field
1022129373,2,,,field
1022129373,3,,,field
1022129373,4,,,field
1022129373,5,,,field
1022115810,1,,,field
1022115810,2,,,field
1022115810,3,,,field
1022115810,4,,,field
1022115810,5,,,field
1022135135,1,,,field
1022135135,2,,,field
1022135135,3,,,field
1022135135,4,,,field
1022135135,5,,,field
1022123859,1,,,field
1022123859,2,,,field
1022123859,3,,,field
1022123859,4,,,field
1022123859,5,,,field
1022123859,6,,,field
1022123859,7,,,field
1022123859,8,,,field
1022118326,1,,,field
1022118326,2,,,field
1022118326,3,,,field
1022118326,4,,,field
10221100262208,1,본가구,1,implicit
1022134963,1,,,field
1022134963,2,,,field
1022134963,3,,,field
1022134963,4,,,field
1022134963,5,,,field
1022110700,1,,,field
1022110700,2,,,field
1022110700,3,,,field
1022110700,4,,,field
1022132077,1,,,field
1022132077,2,,,field
1022132077,3,,,field
1022132077,4,,,field
1022118220,1,본가구,1,implicit
1022112230,1,본가구,1,implicit
1022127180,1,,,field
1022127180,2,,,field
1022127180,3,,,field
102214645,1,,,field
102214645,2,,,field
102214645,3,,,field
102214645,4,,,field
102214645,5,,,field
102216258,1,본가구,1,implicit
1022130363,1,,,field
1022130363,2,,,field
1022130363,3,,,field
1022130363,4,,,field
1022126392,1,,,field
1022126392,2,,,field
1022126392,3,,,field
1022122815,1,,,field
1022122815,2,,,field
1022122815,3,,,field
1022122815,4,,,field
1022122815,5,,,field
102218636,1,,,field
102218636,2,,,field
102218636,3,,,field
102218636,4,,,field
102218636,5,,,field
102218636,6,,,field
102214482,1,본가구,1,implicit
1022122318,1,본가구,1,implicit
10221100267188,1,본가구,1,implicit
1022119112,1,본가구,1,implicit
10221100290588,1,본가구,1,implicit
10221100287848,1,본가구,1,implicit
10221100288448,1,본가구,1,implicit
1022112104,1,본가구,1,implicit
10221100226440,1,본가구,1,implicit
1022113145,1,,,field
1022113145,2,,,field
1022113145,3,,,field
102215562,1,,,field
102215562,2,,,field
102215562,3,,,field
102215562,4,,,field
10221100262209,1,본가구,1,implicit
1022113636,1,본가구,1,implicit
1022116173,1,,,field
102217466,1,본가구,1,implicit
1022129550,1,본가구,1,implicit
1022121366,1,본가구,1,implicit
1022129103,1,본가구,1,implicit
1022113956,1,본가구,1,implicit
102219128,1,본가구,1,implicit
1022122561,1,101,1,expos
1022122561,2,102,1,expos
1022122561,3,201,2,expos
1022122561,4,202,2,expos
1022122561,5,301,3,expos
1022122561,6,302,3,expos
1022122561,7,401,4,expos
1022122561,8,402,4,expos
1022122561,9,B101,1,expos
1022126067,1,본가구,1,implicit
1022117032,1,본가구,1,implicit
1022124760,1,본가구,1,implicit
1022121376,1,본가구,1,implicit
1022128481,1,본가구,1,implicit
1022131590,1,본가구,1,implicit
1022134203,1,본가구,1,implicit
1022122142,1,본가구,1,implicit
1022114909,1,본가구,1,implicit
102215129,1,본가구,1,implicit
1022127565,1,본가구,1,implicit
102219627,1,,,field
102219627,2,,,field
102219627,3,,,field
102219627,4,,,field
102219627,5,,,field
102219706,1,본가구,1,implicit
1022121368,1,,,field
1022133452,1,,,field
1022133452,2,,,field
1022133452,3,,,field
1022133452,4,,,field
1022133452,5,,,field
1022133452,6,,,field
1022133870,1,본가구,1,implicit
10221100276068,1,본가구,1,implicit
102213794,1,,,field
102213794,2,,,field
102213794,3,,,field
102213794,4,,,field
102213794,5,,,field
1022127526,1,,,field
1022127526,2,,,field
1022127526,3,,,field
1022127526,4,,,field
1022127526,5,,,field
102219605,1,,,field
102219605,2,,,field
102219605,3,,,field
102219605,4,,,field
102219605,5,,,field
1022113460,1,,,field
1022113460,2,,,field
1022113460,3,,,field
1022113460,4,,,field
1022113460,5,,,field
102214762,1,본가구,1,implicit
1022123037,1,,,field
1022123037,2,,,field
1022123037,3,,,field
1022123037,4,,,field
1022123037,5,,,field
1022123037,6,,,field
1022123037,7,,,field
1022123037,8,,,field
1022123037,9,,,field
102219964,1,,,field
102219964,2,,,field
102219964,3,,,field
102219964,4,,,field
102219964,5,,,field
10221100260148,1,,,field
10221100260148,2,,,field
10221100260148,3,,,field
10221100260148,4,,,field
10221100260148,5,,,field
10221100260148,6,,,field
10221100260148,7,,,field
1022131069,1,,,field
1022131069,2,,,field
1022131069,3,,,field
1022131069,4,,,field
1022131069,5,,,field
1022131069,6,,,field
1022131069,7,,,field
1022131069,8,,,field
1022131069,9,,,field
1022131069,10,,,field
1022131069,11,,,field
1022129070,1,,,field
1022129070,2,,,field
1022129070,3,,,field
1022129070,4,,,field
1022129070,5,,,field
1022135209,1,본가구,1,implicit
1022113800,1,본가구,1,implicit
102217419,1,본가구,1,implicit
1022115795,1,본가구,1,implicit
1022123410,1,본가구,1,implicit
102215864,1,본가구,1,implicit
1022114098,1,본가구,1,implicit
1022128826,1,본가구,1,implicit
1022125941,1,본가구,1,implicit
1022125588,1,본가구,1,implicit
1022132073,1,본가구,1,implicit
1022127911,1,본가구,1,implicit
1022113477,1,본가구,1,implicit
1022126405,1,본가구,1,implicit
1022123168,1,본가구,1,implicit
10221100256353,1,본가구,1,implicit
1022117630,1,본가구,1,implicit
1022115272,1,본가구,1,implicit
102219270,1,본가구,1,implicit
1022114583,1,본가구,1,implicit
1022118592,1,본가구,1,implicit
1022132880,1,본가구,1,implicit
10221100259308,1,,,field
10221100259308,2,,,field
10221100259308,3,,,field
10221100259308,4,,,field
10221100259308,5,,,field
10221100259308,6,,,field
10221100259308,7,,,field
10221100259308,8,,,field
10221100259308,9,,,field
10221100259308,10,,,field
10221100259308,11,,,field
10221100259308,12,,,field
10221100259308,13,,,field
10221100259308,14,,,field
10221100259308,15,,,field
1022134043,1,,,field
1022134043,2,,,field
10221100264985,1,본가구,1,implicit
1022124142,1,본가구,1,implicit
1022120985,1,본가구,1,implicit
1022121507,1,본가구,1,implicit
1022127283,1,본가구,1,implicit
1022127016,1,본가구,1,implicit
1022113647,1,본가구,1,implicit
1022125717,1,본가구,1,implicit
1022120557,1,본가구,1,implicit
1022116783,1,,,field
1022116783,2,,,field
1022116783,3,,,field
1022116783,4,,,field
1022116783,5,,,field
10221100228821,1,,,field
10221100228821,2,,,field
10221100228821,3,,,field
10221100228821,4,,,field
10221100228821,5,,,field
1022113224,1,,,field
1022113224,2,,,field
1022113224,3,,,field
1022113224,4,,,field
1022113224,5,,,field
102216248,1,,,field
102216248,2,,,field
102216248,3,,,field
102216248,4,,,field
102216248,5,,,field
1022112377,1,,,field
1022112377,2,,,field
1022112377,3,,,field
1022112377,4,,,field
1022112377,5,,,field
1022118595,1,,,field
1022118595,2,,,field
1022118595,3,,,field
1022121703,1,,,field
1022121703,2,,,field
1022121703,3,,,field
1022121703,4,,,field
1022131237,1,,,field
1022131237,2,,,field
1022131237,3,,,field
1022131237,4,,,field
1022121293,1,,,field
1022121293,2,,,field
1022121293,3,,,field
1022121293,4,,,field
1022111893,1,,,field
1022111893,2,,,field
1022111893,3,,,field
1022111893,4,,,field
1022114259,1,,,field
1022114259,2,,,field
1022114259,3,,,field
1022114259,4,,,field
1022114259,5,,,field
1022114259,6,,,field
1022120145,1,,,field
1022120145,2,,,field
1022120145,3,,,field
1022120145,4,,,field
1022120145,5,,,field
1022120145,6,,,field
1022133299,1,,,field
1022133299,2,,,field
1022133299,3,,,field
1022133299,4,,,field
1022128769,1,,,field
1022128769,2,,,field
102215138,1,본가구,1,implicit
102215230,1,본가구,1,implicit
1022121254,1,본가구,1,implicit
1022112790,1,본가구,1,implicit
10221100258748,1,,,field
10221100258748,2,,,field
10221100258748,3,,,field
10221100258748,4,,,field
10221100258748,5,,,field
10221100258748,6,,,field
10221100258748,7,,,field
10221100258748,8,,,field
10221100258748,9,,,field
10221100258748,10,,,field
10221100258748,11,,,field
10221100258748,12,,,field
10221100258748,13,,,field
10221100258748,14,,,field
10221100258748,15,,,field
10221100258748,16,,,field
10221100258748,17,,,field
10221100258748,18,,,field
10221100258748,19,,,field
10221100258748,20,,,field
1022134437,1,본가구,1,implicit
1022112001,1,본가구,1,implicit
102214975,1,본가구,1,implicit
1022133772,1,본가구,1,implicit
102214916,1,,,field
102214916,2,,,field
102214916,3,,,field
102214916,4,,,field
102214916,5,,,field
1022123739,1,,,field
1022123739,2,,,field
1022123739,3,,,field
1022123739,4,,,field
1022123739,5,,,field
10221100246752,1,본가구,1,implicit
1022118104,1,1층101호,1,expos
1022118104,2,1층102호,1,expos
1022118104,3,2층201호,2,expos
1022118104,4,2층202호,2,expos
1022118104,5,B01호,1,expos
1022118104,6,B02호,1,expos
1022128234,1,본가구,1,implicit
1022110326,1,,,field
1022116161,1,,,field
10221967,1,,,field
10221967,2,,,field
10221967,3,,,field
10221967,4,,,field
10221967,5,,,field
1022113918,1,,,field
1022113918,2,,,field
1022113918,3,,,field
1022113918,4,,,field
1022131954,1,,,field
1022131954,2,,,field
1022131954,3,,,field
102214186,1,본가구,1,implicit
1022132291,1,,,field
1022132291,2,,,field
1022132291,3,,,field
102214297,1,,,field
102214297,2,,,field
1022120236,1,,,field
1022120236,2,,,field
1022120236,3,,,field
1022112206,1,,,field
1022116506,1,,,field
1022116506,2,,,field
1022116506,3,,,field
1022123515,1,본가구,1,implicit
102216952,1,,,field
102216952,2,,,field
102216952,3,,,field
102216952,4,,,field
102216952,5,,,field
1022131216,1,,,field
1022131216,2,,,field
1022131216,3,,,field
1022131216,4,,,field
1022131216,5,,,field
1022120514,1,,,field
1022120514,2,,,field
1022120514,3,,,field
1022120514,4,,,field
1022120514,5,,,field
1022126073,1,,,field
1022126073,2,,,field
1022126073,3,,,field
1022126073,4,,,field
1022116434,1,,,field
1022116434,2,,,field
1022116434,3,,,field
1022116434,4,,,field
1022116434,5,,,field
1022134632,1,본가구,1,implicit
10221100206605,1,101,1,expos
10221100206605,2,102,1,expos
10221100206605,3,201,2,expos
10221100206605,4,301,3,expos
10221100206605,5,401,4,expos
10221100206605,6,402,4,expos
1022125599,1,본가구,1,implicit
10221100190985,1,,,field
10221100190985,2,,,field
10221100190985,3,,,field
10221100190985,4,,,field
10221100190985,5,,,field
10221100190985,6,,,field
1022130869,1,,,field
1022130869,2,,,field
1022130869,3,,,field
1022130869,4,,,field
1022130869,5,,,field
1022124691,1,1층101호,1,expos
1022124691,2,1층102호,1,expos
1022124691,3,2층201호,2,expos
1022124691,4,2층202호,2,expos
1022124691,5,3층301호,3,expos
1022124691,6,3층302호,3,expos
1022124691,7,4층401호,4,expos
1022124691,8,지층B01호,1,expos
1022124691,9,지층B02호,1,expos
102218786,1,본가구,1,implicit
1022120810,1,,,field
1022120810,2,,,field
1022120810,3,,,field
1022120810,4,,,field
1022120810,5,,,field
1022120810,6,,,field
1022111683,1,,,field
1022111683,2,,,field
1022111683,3,,,field
1022111683,4,,,field
1022111683,5,,,field
1022119424,1,본가구,1,implicit
1022130516,1,,,field
1022130516,2,,,field
1022130516,3,,,field
1022130516,4,,,field
1022130516,5,,,field
1022111919,1,,,field
102215258,1,본가구,1,implicit
10221100181519,1,,,field
10221100181519,2,,,field
10221100181519,3,,,field
10221100181519,4,,,field
10221100181519,5,,,field
102218887,1,본가구,1,implicit
102218684,1,,,field
102218684,2,,,field
102218684,3,,,field
102218684,4,,,field
1022121889,1,본가구,1,implicit
1022131103,1,본가구,1,implicit
1022117655,1,본가구,1,implicit
1022132264,1,,,field
1022132264,2,,,field
1022132264,3,,,field
1022132264,4,,,field
1022132264,5,,,field
1022119624,1,,,field
1022119624,2,,,field
1022119624,3,,,field
1022114561,1,,,field
1022114561,2,,,field
1022114561,3,,,field
1022114561,4,,,field
1022127355,1,본가구,1,implicit
1022116151,1,본가구,1,implicit
102215795,1,본가구,1,implicit
1022127993,1,본가구,1,implicit
102214104,1,본가구,1,implicit
102219127,1,본가구,1,implicit
1022117124,1,본가구,1,implicit
1022130078,1,본가구,1,implicit
1022132206,1,본가구,1,implicit
1022127680,1,본가구,1,implicit
1022128638,1,,,field
1022128638,2,,,field
1022128638,3,,,field
1022128638,4,,,field
102213440,1,본가구,1,implicit
10221100273008,1,본가구,1,implicit
102217356,1,,,field
102217356,2,,,field
102217356,3,,,field
102217356,4,,,field
102217356,5,,,field
102217356,6,,,field
102217356,7,,,field
1022124272,1,,,field
1022124272,2,,,field
1022124272,3,,,field
1022124272,4,,,field
1022124272,5,,,field
10221100209186,1,201,2,expos
10221100209186,2,202,2,expos
10221100209186,3,203,2,expos
10221100209186,4,301,3,expos
10221100209186,5,302,3,expos
10221100209186,6,303,3,expos
10221100209186,7,401,4,expos
10221100209186,8,402,4,expos
10221100209186,9,403,4,expos
10221100209186,10,501,5,expos
10221100209186,11,502,5,expos
10221100209186,12,503,5,expos
1022110097,1,본가구,1,implicit
102219838,1,1층101호,1,expos
102219838,2,1층102호,1,expos
102219838,3,2층201호,2,expos
102219838,4,2층202호,2,expos
102219838,5,3층301호,3,expos
102219838,6,3층302호,3,expos
1022116530,1,101호,1,expos
1022116530,2,102호,1,expos
1022116530,3,201호,2,expos
1022116530,4,202호,2,expos
1022116530,5,301호,3,expos
1022116530,6,302호,3,expos
1022116530,7,401호,4,expos
1022116530,8,402호,4,expos
1022116530,9,B101,1,expos
1022116530,10,B102,1,expos
1022131312,1,,,field
1022131312,2,,,field
1022131312,3,,,field
1022131312,4,,,field
1022130141,1,본가구,1,implicit
10221100254613,1,본가구,1,implicit
1022123080,1,,,field
1022123080,2,,,field
1022123080,3,,,field
1022123080,4,,,field
1022123080,5,,,field
102213796,1,,,field
102213796,2,,,field
102213796,3,,,field
102213796,4,,,field
102213796,5,,,field
102213796,6,,,field
102213796,7,,,field
1022125855,1,본가구,1,implicit
1022123749,1,본가구,1,implicit
1022129898,1,1층101호,1,expos
1022129898,2,1층102호,1,expos
1022129898,3,2층201호,2,expos
1022129898,4,2층202호,2,expos
1022129898,5,지하B01호,1,expos
1022129898,6,지하B02호,1,expos
1022111814,1,1층101호,1,expos
1022111814,2,1층102호,1,expos
1022111814,3,1층103호,1,expos
1022111814,4,1층104호,1,expos
1022111814,5,2층201호,2,expos
1022111814,6,2층202호,2,expos
1022111814,7,2층203호,2,expos
1022111814,8,2층204호,2,expos
1022111814,9,3층301호,3,expos
1022111814,10,3층302호,3,expos
1022111814,11,3층303호,3,expos
1022111814,12,3층304호,3,expos
1022111814,13,4층401호,4,expos
1022111814,14,4층402호,4,expos
1022126860,1,101,1,expos
1022126860,2,102,1,expos
1022126860,3,201,2,expos
1022126860,4,202,2,expos
1022126860,5,301,3,expos
1022126860,6,302,3,expos
1022126860,7,401,4,expos
1022126860,8,402,4,expos
1022126860,9,B01,1,expos
1022126860,10,B02,1,expos
102214201,1,1층101호,1,expos
102214201,2,1층102호,1,expos
